Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
201,1781587385762,3204,3204,3204,3204,3204,3204,3204,3204,15.000000953674316,20,19.047618865966797,19.047618865966797,10.526315689086914,0,0,0,4.117943286895752,8589934592,3221225472,6584631296,2244345856
204,1781587385964,3204,3204,3204,3204,3204,3204,3204,3204,30.000001907348633,33.333335876464844,25,15.000000953674316,23.809524536132813,14.285715103149414,9.523809432983398,5,4.117943286895752,8589934592,3221225472,6591987712,2244345856
204,1781587386169,3204,3204,3204,3204,3204,3204,3204,3204,15.000000953674316,10,5,0,0,0,0,0,4.117943286895752,8589934592,3221225472,6589562880,2244345856
204,1781587386374,3204,3204,3204,3204,3204,3204,3204,3204,28.571430206298828,25,20,19.047618865966797,10.526315689086914,0,0,0,4.379408359527588,8589934592,3221225472,6589562880,2244345856
204,1781587386579,3204,3204,3204,3204,3204,3204,3204,3204,20,19.047618865966797,19.047618865966797,5,33.333335876464844,25,15.000000953674316,5,4.379408359527588,8589934592,3221225472,6583697408,2244345856
204,1781587386784,3204,3204,3204,3204,3204,3204,3204,3204,25,28.571430206298828,25,10.526315689086914,0,0,0,0,4.379408359527588,8589934592,3221225472,6569787392,2244345856
201,1781587386989,3204,3204,3204,3204,3204,3204,3204,3204,35,36.842105865478516,38.095237731933594,31.81818199157715,14.285715103149414,0,0,0,4.379408359527588,8589934592,3221225472,6560579584,2244345856
204,1781587387190,3204,3204,3204,3204,3204,3204,3204,3204,45,47.619049072265625,40,31.57894515991211,52.38095474243164,47.619049072265625,40,33.333335876464844,4.379408359527588,8589934592,3221225472,6625591296,2244345856
203,1781587387396,3204,3204,3204,3204,3204,3204,3204,3204,28.571430206298828,10.526315689086914,10,18.18181800842285,5,4.761904716491699,0,0,3.9637842178344727,8589934592,3221225472,6606569472,2244345856
204,1781587387599,3204,3204,3204,3204,3204,3204,3204,3204,50,47.619049072265625,47.619049072265625,31.57894515991211,0,0,0,0,3.9637842178344727,8589934592,3221225472,6603358208,2244345856
204,1781587387804,3204,3204,3204,3204,3204,3204,3204,3204,35,30.000001907348633,20,23.809524536132813,10,0,0,0,3.9637842178344727,8589934592,3221225472,6611369984,2244345856
201,1781587388009,3204,3204,3204,3204,3204,3204,3204,3204,50,38.095237731933594,25,25,28.571430206298828,9.523809432983398,4.761904716491699,0,3.9637842178344727,8589934592,3221225472,6611369984,2244345856
202,1781587388211,3204,3204,3204,3204,3204,3204,3204,3204,28.571430206298828,26.3157901763916,21.052631378173828,20,15.000000953674316,5,0,0,3.9637842178344727,8589934592,3221225472,6611369984,2244345856
199,1781587388413,3204,3204,3204,3204,3204,3204,3204,3204,21.052631378173828,19.047618865966797,19.047618865966797,10,14.285715103149414,0,0,0,4.295167446136475,8589934592,3221225472,6611369984,2244345856
200,1781587388614,3204,3204,3204,3204,3204,3204,3204,3204,23.809524536132813,26.3157901763916,20,19.047618865966797,42.105262756347656,40,30.000001907348633,30.000001907348633,4.295167446136475,8589934592,3221225472,6575013888,2244345856
203,1781587388815,3204,3204,3204,3204,3204,3204,3204,3204,21.052631378173828,28.571430206298828,25,20,14.285715103149414,5,4.761904716491699,4.761904716491699,4.295167446136475,8589934592,3221225472,6564888576,2244345856
203,1781587389018,3204,3204,3204,3204,3204,3204,3204,3204,28.571430206298828,26.3157901763916,25,15.000000953674316,20,10,5,0,4.295167446136475,8589934592,3221225472,6561267712,2244345856
204,1781587389222,3204,3204,3204,3204,3204,3204,3204,3204,30.000001907348633,28.571430206298828,20,10.526315689086914,26.3157901763916,10,0,5,4.295167446136475,8589934592,3221225472,6561316864,2244345856
201,1781587389427,3204,3204,3204,3204,3204,3204,3204,3204,25,19.047618865966797,19.047618865966797,15.000000953674316,23.809524536132813,4.761904716491699,0,0,4.999456405639648,8589934592,3221225472,6561316864,2244345856
201,1781587389629,3204,3204,3204,3204,3204,3204,3204,3204,40,36.842105865478516,25,23.809524536132813,19.047618865966797,10,4.761904716491699,5,4.999456405639648,8589934592,3221225472,6565806080,2244345856
200,1781587389830,3204,3204,3204,3204,3204,3204,3204,3204,25,25,23.809524536132813,19.047618865966797,11.111111640930176,4.761904716491699,0,0,4.999456405639648,8589934592,3221225472,6566641664,2244345856
200,1781587390032,3204,3204,3204,3204,3204,3204,3204,3204,40,35,21.052631378173828,26.3157901763916,13.636363983154297,0,0,0,4.999456405639648,8589934592,3221225472,6572064768,2244345856
204,1781587390232,3204,3204,3204,3204,3204,3204,3204,3204,25,20,20,20,5,0,0,0,4.999456405639648,8589934592,3221225472,6572064768,2244345856
204,1781587390437,3204,3204,3204,3204,3204,3204,3204,3204,28.571430206298828,25,25,20,0,4.761904716491699,0,0,4.692512035369873,8589934592,3221225472,6572064768,2244345856
204,1781587390642,3204,3204,3204,3204,3204,3204,3204,3204,31.57894515991211,35,25,23.809524536132813,4.761904716491699,0,4.761904716491699,0,4.692512035369873,8589934592,3221225472,6570655744,2244345856
201,1781587390847,3204,3204,3204,3204,3204,3204,3204,3204,33.333335876464844,28.571430206298828,27.272727966308594,26.3157901763916,23.809524536132813,14.285715103149414,5,9.523809432983398,4.692512035369873,8589934592,3221225472,6599983104,2244345856
201,1781587391049,3204,3204,3204,3204,3204,3204,3204,3204,23.809524536132813,21.052631378173828,10.526315689086914,9.523809432983398,5.263157844543457,4.761904716491699,0,0,4.692512035369873,8589934592,3221225472,6592888832,2244345856
200,1781587391251,3204,3204,3204,3204,3204,3204,3204,3204,15.789472579956055,23.809524536132813,20,19.047618865966797,14.285715103149414,15.789472579956055,27.272727966308594,5,4.692512035369873,8589934592,3221225472,6588678144,2244345856
203,1781587391453,3204,3204,3204,3204,3204,3204,3204,3204,30.000001907348633,30.000001907348633,25,25,19.047618865966797,15.000000953674316,10.526315689086914,14.285715103149414,5.079566955566406,8589934592,3221225472,6578864128,2244345856
204,1781587391658,3204,3204,3204,3204,3204,3204,3204,3204,47.619049072265625,42.85714340209961,38.095237731933594,31.57894515991211,47.36842346191406,60.000003814697266,45,20,5.079566955566406,8589934592,3221225472,6648709120,2244345856
202,1781587391863,3204,3204,3204,3204,3204,3204,3204,3204,75,70,65,71.42857360839844,60.000003814697266,42.85714340209961,20,10,5.079566955566406,8589934592,3221225472,6659096576,2244345856
200,1781587392066,3204,3204,3204,3204,3204,3204,3204,3204,35,35,25,35,30.000001907348633,20,19.047618865966797,14.285715103149414,5.079566955566406,8589934592,3221225472,6658818048,2244345856
201,1781587392267,3204,3204,3204,3204,3204,3204,3204,3204,35,38.095237731933594,40,35,40,28.571430206298828,30.000001907348633,22.22222328186035,5.079566955566406,8589934592,3221225472,6747127808,2244345856
204,1781587392468,3204,3204,3204,3204,3204,3204,3204,3204,26.3157901763916,21.052631378173828,20,20,47.619049072265625,36.842105865478516,45,28.571430206298828,4.438326835632324,8589934592,3221225472,6747127808,2244345856
204,1781587392673,3204,3204,3204,3204,3204,3204,3204,3204,13.636363983154297,5,5,0,45,47.619049072265625,33.333335876464844,23.809524536132813,4.438326835632324,8589934592,3221225472,6750142464,2244345856
199,1781587392877,3204,3204,3204,3204,3204,3204,3204,3204,15.789472579956055,25,15.000000953674316,14.285715103149414,30.000001907348633,20,10,0,4.438326835632324,8589934592,3221225472,6716227584,2244345856
201,1781587393078,3204,3204,3204,3204,3204,3204,3204,3204,25,25,19.047618865966797,15.000000953674316,40,10,5,4.761904716491699,4.438326835632324,8589934592,3221225472,6717718528,2244345856
203,1781587393280,3204,3204,3204,3204,3204,3204,3204,3204,20,15.000000953674316,10,10,47.619049072265625,20,5,0,4.438326835632324,8589934592,3221225472,6730317824,2244345856
199,1781587393484,3204,3204,3204,3204,3204,3204,3204,3204,10,14.285715103149414,10,9.523809432983398,15.000000953674316,9.523809432983398,5,5,4.847323894500732,8589934592,3221225472,6726631424,2244345856
204,1781587393684,3204,3204,3204,3204,3204,3204,3204,3204,30.000001907348633,30.000001907348633,26.3157901763916,21.052631378173828,35,5,5,4.761904716491699,4.847323894500732,8589934592,3221225472,6709608448,2244345856
204,1781587393889,3204,3204,3204,3204,3204,3204,3204,3204,25,20,14.285715103149414,14.285715103149414,42.85714340209961,30.000001907348633,20,5,4.847323894500732,8589934592,3221225472,6706266112,2244345856
204,1781587394093,3204,3204,3204,3204,3204,3204,3204,3204,20,23.809524536132813,10,5,20,10,0,0,4.847323894500732,8589934592,3221225472,6701105152,2244345856
202,1781587394298,3204,3204,3204,3204,3204,3204,3204,3204,28.571430206298828,10.526315689086914,14.285715103149414,9.523809432983398,30.000001907348633,15.000000953674316,4.761904716491699,0,4.847323894500732,8589934592,3221225472,6663143424,2244345856
201,1781587394502,3204,3204,3204,3204,3204,3204,3204,3204,5,10,5,5,30.000001907348633,25,9.523809432983398,4.761904716491699,8.604914665222168,8589934592,3221225472,6663618560,2244345856
203,1781587394704,3204,3204,3204,3204,3204,3204,3204,3204,36.842105865478516,38.095237731933594,38.095237731933594,28.571430206298828,35,35,10.526315689086914,5,8.604914665222168,8589934592,3221225472,6657130496,2244345856
202,1781587394908,3204,3204,3204,3204,3204,3204,3204,3204,31.81818199157715,25,25,15.789472579956055,23.809524536132813,9.090909004211426,0,4.761904716491699,8.604914665222168,8589934592,3221225472,6656884736,2244345856
203,1781587395110,3204,3204,3204,3204,3204,3204,3204,3204,21.052631378173828,15.789472579956055,10,9.523809432983398,23.809524536132813,31.57894515991211,5,0,8.604914665222168,8589934592,3221225472,6658048000,2244345856
201,1781587395314,3204,3204,3204,3204,3204,3204,3204,3204,14.285715103149414,13.636363983154297,9.523809432983398,0,25,15.000000953674316,0,0,6.70344352722168,8589934592,3221225472,6658293760,2244345856
204,1781587395516,3204,3204,3204,3204,3204,3204,3204,3204,10,20,10.526315689086914,4.761904716491699,15.789472579956055,19.047618865966797,5,0,6.70344352722168,8589934592,3221225472,6658293760,2244345856
202,1781587395721,3204,3204,3204,3204,3204,3204,3204,3204,15.000000953674316,15.789472579956055,15.000000953674316,10.526315689086914,28.571430206298828,5,0,0,6.70344352722168,8589934592,3221225472,6657753088,2244345856
204,1781587395924,3204,3204,3204,3204,3204,3204,3204,3204,30.000001907348633,28.571430206298828,15.000000953674316,18.18181800842285,35,9.523809432983398,0,0,6.70344352722168,8589934592,3221225472,6678118400,2244345856
204,1781587396129,3204,3204,3204,3204,3204,3204,3204,3204,25,25,14.285715103149414,0,14.285715103149414,0,0,0,6.70344352722168,8589934592,3221225472,6676119552,2244345856
203,1781587396334,3204,3204,3204,3204,3204,3204,3204,3204,23.809524536132813,23.809524536132813,10,13.636363983154297,10,0,0,0,5.4065985679626465,8589934592,3221225472,6673268736,2244345856
199,1781587396538,3204,3204,3204,3204,3204,3204,3204,3204,10.526315689086914,10,19.047618865966797,10,9.523809432983398,5,0,0,5.4065985679626465,8589934592,3221225472,6673481728,2244345856
204,1781587396739,3204,3204,3204,3204,3204,3204,3204,3204,33.333335876464844,15.000000953674316,10.526315689086914,0,10.526315689086914,4.761904716491699,4.761904716491699,0,5.4065985679626465,8589934592,3221225472,6653329408,2244345856
204,1781587396943,3204,3204,3204,3204,3204,3204,3204,3204,25,25,14.285715103149414,19.047618865966797,28.571430206298828,0,4.545454502105713,0,5.4065985679626465,8589934592,3221225472,6649430016,2244345856
202,1781587397149,3204,3204,3204,3204,3204,3204,3204,3204,19.047618865966797,25,10,15.000000953674316,15.000000953674316,0,0,0,5.4065985679626465,8589934592,3221225472,6651396096,2244345856
203,1781587397351,3204,3204,3204,3204,3204,3204,3204,3204,35,28.571430206298828,23.809524536132813,19.047618865966797,14.285715103149414,0,0,0,5.184700012207031,8589934592,3221225472,6651396096,2244345856
199,1781587397555,3204,3204,3204,3204,3204,3204,3204,3204,25,15.000000953674316,25,5,5,0,0,0,5.184700012207031,8589934592,3221225472,6651396096,2244345856
204,1781587397756,3204,3204,3204,3204,3204,3204,3204,3204,15.000000953674316,25,10,15.000000953674316,0,0,0,0,5.184700012207031,8589934592,3221225472,6642532352,2244345856
203,1781587397960,3204,3204,3204,3204,3204,3204,3204,3204,28.571430206298828,38.095237731933594,20,15.000000953674316,20,4.761904716491699,0,0,5.184700012207031,8589934592,3221225472,6604210176,2244345856
204,1781587398164,3204,3204,3204,3204,3204,3204,3204,3204,15.000000953674316,10.526315689086914,9.523809432983398,20,9.523809432983398,0,0,0,5.184700012207031,8589934592,3221225472,6593396736,2244345856
202,1781587398369,3204,3204,3204,3204,3204,3204,3204,3204,15.000000953674316,19.047618865966797,14.285715103149414,9.523809432983398,10,0,0,0,4.472620010375977,8589934592,3221225472,6593396736,2244345856
203,1781587398572,3204,3204,3204,3204,3204,3204,3204,3204,40,20,21.052631378173828,15.000000953674316,42.85714340209961,38.095237731933594,30.000001907348633,21.052631378173828,4.472620010375977,8589934592,3221225472,6593396736,2244345856
204,1781587398776,3204,3204,3204,3204,3204,3204,3204,3204,21.052631378173828,20,25,15.000000953674316,0,4.761904716491699,4.761904716491699,4.761904716491699,4.472620010375977,8589934592,3221225472,6561972224,2244345856
203,1781587398980,3204,3204,3204,3204,3204,3204,3204,3204,31.81818199157715,20,25,9.523809432983398,28.571430206298828,0,0,0,4.472620010375977,8589934592,3221225472,6563610624,2244345856
201,1781587399184,3204,3204,3204,3204,3204,3204,3204,3204,21.052631378173828,15.000000953674316,14.285715103149414,15.000000953674316,0,0,0,0,4.472620010375977,8589934592,3221225472,6563463168,2244345856
202,1781587399386,3204,3204,3204,3204,3204,3204,3204,3204,20,19.047618865966797,9.523809432983398,9.523809432983398,5,0,0,0,4.461813926696777,8589934592,3221225472,6563610624,2244345856
200,1781587399589,3204,3204,3204,3204,3204,3204,3204,3204,28.571430206298828,19.047618865966797,10.526315689086914,10,4.761904716491699,0,0,0,4.461813926696777,8589934592,3221225472,6563495936,2244345856
203,1781587399790,3204,3204,3204,3204,3204,3204,3204,3204,25,21.052631378173828,10,10,15.000000953674316,4.761904716491699,0,4.761904716491699,4.461813926696777,8589934592,3221225472,6559989760,2244345856
202,1781587399994,3204,3204,3204,3204,3204,3204,3204,3204,33.333335876464844,20,20,20,25,0,0,0,4.461813926696777,8589934592,3221225472,6559531008,2244345856
204,1781587400196,3204,3204,3204,3204,3204,3204,3204,3204,21.052631378173828,15.000000953674316,15.000000953674316,4.761904716491699,10,4.761904716491699,0,0,4.461813926696777,8589934592,3221225472,6559531008,2244345856
204,1781587400401,3204,3204,3204,3204,3204,3204,3204,3204,20,9.523809432983398,14.285715103149414,10.526315689086914,9.090909004211426,0,4.545454502105713,0,4.267725467681885,8589934592,3221225472,6559531008,2244345856
200,1781587400606,3204,3204,3204,3204,3204,3204,3204,3204,23.809524536132813,25,10,14.285715103149414,5.263157844543457,0,0,0,4.267725467681885,8589934592,3221225472,6559531008,2244345856
204,1781587400807,3204,3204,3204,3204,3204,3204,3204,3204,20,15.000000953674316,14.285715103149414,15.000000953674316,20,5,0,0,4.267725467681885,8589934592,3221225472,6587432960,2244345856
204,1781587401012,3204,3204,3204,3204,3204,3204,3204,3204,25,20,15.000000953674316,9.523809432983398,33.333335876464844,14.285715103149414,9.523809432983398,4.761904716491699,4.267725467681885,8589934592,3221225472,6590414848,2244345856
200,1781587401217,3204,3204,3204,3204,3204,3204,3204,3204,33.333335876464844,33.333335876464844,20,21.052631378173828,30.000001907348633,35,15.000000953674316,15.000000953674316,4.267725467681885,8589934592,3221225472,6590414848,2244345856
202,1781587401419,3204,3204,3204,3204,3204,3204,3204,3204,35,15.789472579956055,19.047618865966797,10,10,5,9.523809432983398,0,4.964498043060303,8589934592,3221225472,6590414848,2244345856
204,1781587401622,3204,3204,3204,3204,3204,3204,3204,3204,26.3157901763916,23.809524536132813,10,9.523809432983398,10,4.761904716491699,0,0,4.964498043060303,8589934592,3221225472,6590414848,2244345856
200,1781587401826,3204,3204,3204,3204,3204,3204,3204,3204,27.272727966308594,15.000000953674316,20,25,19.047618865966797,10,26.3157901763916,9.090909004211426,4.964498043060303,8589934592,3221225472,6527680512,2244345856
204,1781587402028,3204,3204,3204,3204,3204,3204,3204,3204,26.3157901763916,20,20,19.047618865966797,20,5,9.090909004211426,0,4.964498043060303,8589934592,3221225472,6531842048,2244345856
201,1781587402233,3204,3204,3204,3204,3204,3204,3204,3204,14.285715103149414,14.285715103149414,9.523809432983398,5,40,15.000000953674316,0,0,4.964498043060303,8589934592,3221225472,6531842048,2244345856
203,1781587402434,3204,3204,3204,3204,3204,3204,3204,3204,36.842105865478516,30.000001907348633,21.052631378173828,20,33.333335876464844,30.000001907348633,25,23.809524536132813,4.200079917907715,8589934592,3221225472,6531842048,2244345856
202,1781587402638,3204,3204,3204,3204,3204,3204,3204,3204,42.85714340209961,35,35,30.000001907348633,52.6315803527832,30.000001907348633,9.523809432983398,5,4.200079917907715,8589934592,3221225472,6531842048,2244345856
202,1781587402840,3204,3204,3204,3204,3204,3204,3204,3204,25,25,15.000000953674316,15.000000953674316,30.000001907348633,10,0,0,4.200079917907715,8589934592,3221225472,6633111552,2244345856
203,1781587403044,3204,3204,3204,3204,3204,3204,3204,3204,31.57894515991211,30.000001907348633,28.571430206298828,23.809524536132813,20,9.523809432983398,0,0,4.200079917907715,8589934592,3221225472,6623215616,2244345856
